id,name,Rating,Bedrooms,Bathroom,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,license Satuts,
45789649,Rental unit in Chicago ,5.0, 2 bedrooms , 1 bath,41.94374,-87.72098,Entire home/apt,147,4,169,8/21/2023,5,1,34,50,R20000059430,  Register,
45790406,Rental unit in Chicago ,4.5, 2 bedrooms , 1 bath,41.8286,-87.61768,Entire home/apt,128,3,39,8/6/2023,1,2,0,12,R20000052968,  Register,
45792345,Rental unit in Chicago ,0.00, 3 beds , 2.5 baths,41.8945286,-87.6334052,Entire home/apt,384,32,0,8/6/2023,,645,265,0,32+days Listing,  Register,
45792346,Rental unit in Chicago ,0.00, 3 beds , 2 baths,41.8945286,-87.6334052,Entire home/apt,384,32,0,8/6/2023,,645,262,0,32+days Listing,  Register,
45796279,Boutique hotel in Chicago ,4.9, 1 bedroom , 1.5 baths,41.99266,-87.65631,Private room,140,1,14,8/27/2023,0,3,0,5,R21000075900,  Register,
45798133,Guesthouse in Chicago ,5.0, 2 bedrooms , 1 bath,41.91943,-87.68898,Entire home/apt,172,2,171,9/4/2023,7,1,28,90,R20000058885,  Register,
45798672,Home in Chicago ,4.7, 1 bedroom , 1.5 shared baths,41.99261,-87.71617,Private room,41,2,19,7/30/2023,1,12,69,10,R20000058360,  Register,
45801910,Condo in Chicago ,5.0, 2 bedrooms , 1 bath,41.89081,-87.66279,Entire home/apt,118,32,102,9/7/2023,3,3,344,38,2476077,  Register,
45812538,Rental unit in Chicago ,4.5, 1 bedroom , 1 shared bath,41.87119,-87.65149,Private room,65,5,29,8/18/2023,1,26,100,14,R21000075464,  Register,
45812729,Rental unit in Chicago ,4.6, 3 bedrooms , 1 bath,41.87242,-87.65313,Entire home/apt,175,5,59,8/22/2023,2,26,89,28,R21000075464,  Register,
45826171,Rental unit in Chicago ,4.7, 4 bedrooms , 2 baths,41.86878,-87.65696,Entire home/apt,150,32,78,8/25/2023,2,26,90,22,R12345678901,  Register,
45826341,Home in Chicago ,4.8, 3 bedrooms , 1 bath,41.869,-87.65542,Entire home/apt,154,32,40,8/22/2023,1,26,97,21,Registered,  Register,
45827082,Home in Chicago ,4.9, 3 bedrooms , 1 bath,41.86759,-87.65527,Entire home/apt,178,32,45,8/7/2023,1,26,133,16,Registered,  Register,
45830682,Home in Chicago ,1.0, 1 bed , 1 shared bath,41.801,-87.62722,Private room,27,32,2,3/31/2022,0,29,320,0,L0303992,  Register,
45846603,Rental unit in Chicago ,5.0, 3 bedrooms , 2 baths,41.8785,-87.68194,Entire home/apt,77,32,10,8/12/2023,0,34,276,4,R12345678901,  Register,
45861941,Rental unit in Chicago ,4.6, 2 bedrooms , 1 bath,41.86658,-87.62519,Entire home/apt,97,2,119,8/21/2022,3,1,0,0,R19000038938,  Register,
45864010,Condo in Chicago ,4.8, 1 bedroom , 1 bath,41.896,-87.62727,Entire home/apt,95,32,4,3/31/2023,0,19,274,1,City registration pending,Not Registers,
45864022,Condo in Chicago ,4.7, 1 bedroom , 1 bath,41.89476,-87.62564,Entire home/apt,95,32,3,5/3/2023,0,19,69,1,City registration pending,Not Registers,
45864331,Condo in Chicago ,5.0, 1 bedroom , 1 bath,41.89615,-87.62632,Entire home/apt,95,32,3,12/6/2022,0,19,0,1,City registration pending,Not Registers,
45867707,Townhouse in Chicago ,4.8, 1 bedroom , 2 shared baths,41.87316,-87.72808,Private room,88,2,50,7/31/2023,1,5,361,5,R20000059104,  Register,
45868710,Home in Chicago ,5.0, 4 bedrooms , 3 baths,41.9295,-87.71515,Entire home/apt,745,3,48,8/27/2023,1,1,343,14,R22000088963,  Register,
45868920,Townhouse in Chicago ,4.6, 1 bedroom , 2 shared baths,41.87129,-87.72598,Private room,97,2,106,8/29/2023,3,5,358,13,R20000059104,  Register,
45879182,Rental unit in Chicago ,4.7, 2 bedrooms , 1 bath,41.91203,-87.63634,Entire home/apt,93,1,110,8/21/2023,3,1,330,31,R20000059103,  Register,
45879821,Home in Chicago ,4.6, 3 bedrooms , 1 bath,41.86956,-87.65347,Entire home/apt,155,5,65,8/19/2023,2,26,94,17,R22000092698,  Register,
45879824,Rental unit in Chicago ,4.9, 2 bedrooms , 1 bath,41.90015,-87.68286,Entire home/apt,71,1,164,9/4/2023,5,1,324,54,R21000075044,  Register,
45880067,Home in Chicago ,4.6, 3 bedrooms , 1 bath,41.87156,-87.65151,Entire home/apt,168,4,25,7/24/2023,1,26,85,12,R22000092698,  Register,
45885253,Townhouse in Chicago ,4.7, 1 bedroom , 2 shared baths,41.87241,-87.72621,Private room,89,2,36,8/6/2023,1,5,355,9,R20000059104,  Register,
45908545,Home in Chicago ,4.7, 2 bedrooms , 1 bath,41.87232,-87.65125,Entire home/apt,164,4,54,8/28/2023,2,26,93,18,R22000092698,  Register,
45956460,Guesthouse in Chicago ,4.9, 1 bedroom , 1 bath,41.94333,-87.73052,Entire home/apt,102,3,61,8/27/2023,2,1,239,23,R21000073139,  Register,
45968904,Home in Chicago ,4.8, 1 bedroom , 1.5 shared baths,41.87211,-87.65308,Private room,65,32,51,8/21/2023,2,26,73,30,R22000092698,  Register,
45969120,Rental unit in Chicago ,   , 1 bed , 1 bath,41.9089458,-87.6504842,Entire home/apt,107,32,2,9/16/2021,0,645,289,0,32+days Listing,  Register,
45969134,Rental unit in Chicago ,   , 1 bed , 1 bath,41.9089458,-87.6504842,Entire home/apt,94,32,0,9/16/2021,,645,273,0,32+days Listing,  Register,
45971106,Rental unit in Chicago ,4.8, 3 bedrooms , 2 baths,41.9425,-87.6498,Entire home/apt,167,2,134,9/9/2023,4,1,63,42,R21000061661,  Register,
45990524,Home in Chicago ,4.5, 1 bedroom , 1.5 shared baths,41.87023,-87.65157,Private room,65,5,50,8/28/2023,2,26,86,20,R22000092698,  Register,
45991431,Home in Chicago ,4.7, 3 bedrooms , 1 bath,41.86987,-87.65718,Entire home/apt,166,32,48,8/19/2023,1,26,93,18,R12345678901,  Register,
45991867,Home in Chicago ,4.5, 3 bedrooms , 1 bath,41.86751,-87.65739,Entire home/apt,153,32,41,8/14/2023,1,26,90,23,Registered,  Register,
45993925,Home in Chicago , , 3 beds , 2.5 baths,41.86086,-87.69275,Private room,50,32,0,8/14/2023,,1,0,0,R20000059735,  Register,
46002551,Rental unit in Chicago ,   , 1 bed , 1 bath,41.9089458,-87.6504842,Entire home/apt,91,32,0,8/14/2023,,645,299,0,32+days Listing,  Register,
46026541,Rental unit in Chicago ,4.9, 1 bedroom , 1 bath,41.76626,-87.61898,Entire home/apt,159,32,8,2/7/2022,0,22,362,0,R19000046222,  Register,
46036579,Home in Chicago ,4.9, 1 bedroom , 1 bath,41.94473,-87.65653,Entire home/apt,99,15,8,8/27/2023,0,2,240,5,R17000020423,  Register,
46037709,Rental unit in Chicago ,4.4, 3 bedrooms , 1.5 baths,41.77532,-87.60143,Entire home/apt,98,32,33,12/25/2022,1,3,333,2,City registration pending,Not Registers,
46050508,Rental unit in Chicago ,4.8, 3 bedrooms , 1 bath,41.93264,-87.72496,Entire home/apt,164,2,30,8/28/2023,1,1,343,11,R22000077604,  Register,
46053960,Hotel in Chicago ,4.9, 4 bedrooms , 3 baths,41.76657,-87.62109,Private room,372,32,23,1/1/2022,1,22,365,0,R19000046222,  Register,
46065519,Rental unit in Chicago ,5.0, 2 bedrooms , 1 bath,41.90883,-87.73023,Entire home/apt,179,3,18,8/7/2023,1,5,356,5,R21000069804,  Register,
46072683,Home in Chicago ,4.6, 5 bedrooms , 3.5 baths,41.91702,-87.69843,Entire home/apt,404,3,84,9/4/2023,2,1,174,32,R20000059080,  Register,
46082311,Rental unit in Chicago ,4.9, 1 bedroom , 2 baths,41.95526,-87.6564,Entire home/apt,98,3,94,8/30/2023,3,6,331,37,R20000059090,  Register,
46088233,Rental unit in Chicago ,4.8, 4 bedrooms , 2 baths,41.90188,-87.66802,Entire home/apt,225,1,50,7/31/2023,2,1,169,20,R21000069781,  Register,
46090808,Rental unit in Chicago ,4.8, 1 bedroom , 1.5 shared baths,41.87169,-87.65091,Private room,82,32,44,8/15/2023,1,26,60,23,R22000092698,  Register,
46091235,Bed and breakfast in Chicago ,4.8, 1 bedroom , 1 private bath,41.945072,-87.648926,Private room,46,1,318,9/3/2023,9,10,41,110,2738085,  Register,
46106793,Rental unit in Chicago ,4.7, 1 bedroom , 2 shared baths,41.9486,-87.71203,Private room,58,1,63,8/24/2023,2,5,344,33,R21000073218,  Register,
46107192,Rental unit in Chicago ,4.8, 1 bedroom , 2 shared baths,41.94721,-87.71363,Private room,59,1,73,8/19/2023,2,5,337,35,R21000073218,  Register,
46107325,Rental unit in Chicago ,4.7, 1 bedroom , 2 shared baths,41.94878,-87.71364,Private room,44,1,77,8/23/2023,2,5,327,27,R21000073218,  Register,
46116148,Rental unit in Chicago ,4.9, 1 bedroom , 2 baths,41.95642853,-87.65574646,Entire home/apt,94,3,74,8/26/2023,2,6,79,26,R20000059091,  Register,
46135202,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.83734,-87.61457,Shared room,250,32,0,8/26/2023,,3,0,0,City registration pending,Not Registers,
46155097,Home in Chicago ,4.8, 1 bedroom , 2 shared baths,41.98403,-87.81012,Private room,42,3,20,9/3/2023,1,2,323,5,R17000014492,  Register,
46178271,Townhouse in Chicago ,4.6, 3 bedrooms , 2.5 baths,41.91222,-87.64456,Entire home/apt,295,32,19,10/3/2022,1,2,331,1,City registration pending,Not Registers,
46200177,Guest suite in Chicago ,4.7, 1 bedroom , 1 bath,41.81572,-87.60135,Entire home/apt,160,2,31,8/7/2023,1,1,192,6,R20000059407,  Register,
46242944,Rental unit in Chicago ,5.0, 1 bedroom , 1.5 baths,41.88294,-87.68371,Private room,56,14,15,9/28/2022,0,2,141,2,R21000060727,  Register,
46259064,Guest suite in Chicago ,4.6, 1 bedroom , 1 bath,41.90193,-87.6936,Entire home/apt,157,1,67,8/6/2023,2,1,82,18,R21000074501,  Register,
46276229,Condo in Chicago ,4.7, 1 bedroom , 1 bath,41.97870432,-87.68948687,Entire home/apt,114,3,16,7/25/2023,3,8,80,16,R23000098367,  Register,
46278553,Rental unit in Chicago ,4.9, 2 bedrooms , 1 bath,41.91037,-87.64221,Entire home/apt,156,3,164,8/27/2023,5,1,22,59,R20000059723,  Register,
46280796,Condo in Chicago ,4.8, 4 bedrooms , 3 baths,41.75412,-87.55716,Entire home/apt,258,1,37,9/3/2023,2,1,89,19,R20000060217,  Register,
46282113,Rental unit in Chicago ,4.4, 1 bedroom , 2 shared baths,42.01653,-87.68778,Shared room,20,1,5,4/3/2023,0,15,0,1,R21000075752,  Register,
46295164,Home in Chicago ,4.3, 1 bedroom , 1 shared bath,41.96165,-87.72978,Private room,77,32,10,6/5/2023,0,5,90,4,R22000081419,  Register,
46297396,Home in Chicago ,4.6, 1 bedroom , 1 shared bath,41.96219,-87.73105,Private room,40,32,18,6/3/2023,1,5,57,4,R22000081419,  Register,
46316297,Rental unit in Chicago ,4.9, 2 bedrooms , 2 baths,41.90881,-87.63292,Entire home/apt,343,2,125,8/19/2023,4,11,82,52,2723816,  Register,
46321644,Rental unit in Chicago ,4.8, 2 bedrooms , 1 bath,41.92505,-87.73309,Entire home/apt,211,2,22,8/6/2023,1,4,338,15,R20000059424,  Register,
46332709,Rental unit in Chicago ,4.8, 4 bedrooms , 2 baths,41.94873,-87.65337,Entire home/apt,779,1,14,7/24/2023,1,6,90,6,2446868,  Register,
46339429,Rental unit in Chicago ,5.0, 2 bedrooms , 1 bath,41.96838,-87.68018,Entire home/apt,135,2,74,8/27/2023,2,1,65,23,R20000059740,  Register,
46356401,Rental unit in Chicago ,4.8, Studio , 1 bath,41.95696,-87.65124,Entire home/apt,140,32,65,8/14/2023,2,22,83,20,R22000092369,  Register,
46356696,Rental unit in Chicago , , 1 bed , 1 bath,41.91828,-87.70474,Entire home/apt,100,32,0,8/14/2023,,2,0,0,R20000059414,  Register,
46371937,Rental unit in Chicago ,4.5, 1 bedroom , 1 bath,41.91283,-87.70497,Entire home/apt,63,2,42,8/24/2023,3,5,2,38,R18000023833,  Register,
46372054,Rental unit in Chicago , , 1 bed , 1 shared bath,41.84198,-87.61569,Private room,90,32,0,8/24/2023,,1,0,0,R20000059418,  Register,
46379688,Boutique hotel in Chicago ,4.6, 1 bedroom , 1 private bath,42.00162,-87.66047,Private room,313,32,5,7/29/2022,0,7,255,0,City registration pending,Not Registers,
46393717,Rental unit in Chicago ,4.0, 3 bedrooms , 1 bath,41.96718,-87.76845,Entire home/apt,75,32,3,11/30/2021,0,1,83,0,R20000059756,  Register,
46410258,Rental unit in Chicago , , 2 beds , 1 bath,41.9451758,-87.6558201,Entire home/apt,145,32,0,11/30/2021,,645,340,0,32+days Listing,  Register,
46412765,Rental unit in Chicago ,4.9, 5 bedrooms , 2.5 baths,41.94776,-87.66044,Entire home/apt,568,2,150,8/27/2023,5,19,149,52,R21000075434,  Register,
46414655,Rental unit in Chicago ,4.7, 2 bedrooms , 1 bath,41.94714,-87.653389,Entire home/apt,206,1,85,8/17/2023,2,2,154,23,R21000076109,  Register,
46416869,Rental unit in Chicago ,4.8, 4 bedrooms , 1 bath,41.78149,-87.6043,Entire home/apt,140,2,92,9/3/2023,3,1,171,25,R21000075350,  Register,
46431345,Rental unit in Chicago ,4.7, 2 bedrooms , 1 bath,41.88645,-87.71073,Entire home/apt,179,2,65,8/7/2023,2,1,79,12,R22000095283,  Register,
46469381,Home in Chicago ,4.8, 1 bedroom , 1.5 shared baths,41.83347,-87.61779,Private room,57,2,51,9/5/2023,2,7,174,23,R19000043783,  Register,
46472439,Home in Chicago ,4.8, 4 bedrooms , 3 baths,41.90705,-87.63306,Entire home/apt,999,32,5,6/13/2022,0,11,27,0,2723816,  Register,
46485586,Home in Chicago , , 5 beds , 3 baths,41.86929613,-87.68364852,Entire home/apt,400,2,0,6/13/2022,,1,340,0,R23000107855,  Register,
46491381,Rental unit in Chicago ,4.8, 1 bedroom , 1 bath,41.87077,-87.62993,Entire home/apt,291,2,156,9/3/2023,5,19,285,40,2653280,  Register,
46491392,Rental unit in Chicago ,4.7, 1 bedroom , 1 bath,41.8695,-87.63214,Entire home/apt,279,2,168,9/3/2023,5,19,299,57,2653280,  Register,
46491401,Rental unit in Chicago ,4.6, 1 bedroom , 1 bath,41.8711,-87.63049,Entire home/apt,215,2,21,7/15/2023,1,19,283,11,2653280,  Register,
46491411,Rental unit in Chicago ,4.8, 2 bedrooms , 2 baths,41.8711,-87.63057,Entire home/apt,299,2,320,9/6/2023,9,19,297,68,2653280,  Register,
46491425,Rental unit in Chicago ,4.8, 3 bedrooms , 2 baths,41.87127,-87.63172,Entire home/apt,417,2,166,9/10/2023,5,19,275,59,2653280,  Register,
46491432,Rental unit in Chicago ,4.7, Studio , 1 bath,41.86943,-87.62987,Entire home/apt,254,2,81,9/8/2023,2,19,287,17,2653280,  Register,
46491438,Rental unit in Chicago ,4.8, Studio , 1 bath,41.8712,-87.63032,Entire home/apt,220,2,206,9/6/2023,6,19,292,60,2653280,  Register,
46505441,Rental unit in Chicago , , 2 beds , 1 bath,41.9304689,-87.6467995,Entire home/apt,178,32,1,1/9/2021,0,645,261,0,32+days Listing,  Register,
46510058,Rental unit in Chicago ,4.9, 1 bedroom , 1 bath,41.90369,-87.62778,Entire home/apt,97,1,119,9/5/2023,4,1,322,48,R21000073420,  Register,
46525087,Condo in Chicago ,4.9, 3 bedrooms , 1 bath,41.91747,-87.72312,Entire home/apt,258,1,82,9/4/2023,2,1,352,21,R22000093841,  Register,
46529716,Condo in Chicago ,4.3, 1 bedroom , 1 bath,41.89439,-87.62719,Entire home/apt,85,32,3,7/2/2022,0,19,37,0,R20000053198,  Register,
46547066,Townhouse in Chicago ,1.0, 1 bed , 2 shared baths,41.86943,-87.65618,Private room,48,32,1,12/2/2020,0,1,0,0,City registration pending,Not Registers,
46580575,Rental unit in Chicago ,   , 1 bed , 1 bath,41.9733,-87.65292,Entire home/apt,77,32,2,7/5/2021,0,1,365,0,City registration pending,Not Registers,
46581790,Home in Chicago ,4.3, 1 bedroom , 2 shared baths,41.87719,-87.70246,Private room,60,32,6,2/7/2022,0,34,0,0,pending,  Register,
46604372,Condo in Chicago ,5.0, 2 bedrooms , 3 baths,41.91768,-87.65261,Entire home/apt,504,2,46,8/26/2023,2,1,257,14,R21000074821,  Register,
46607388,Condo in Chicago ,3.0, Studio , 1 bath,41.94874,-87.64785,Entire home/apt,56,32,4,2/7/2021,0,1,0,0,R20000059742,  Register,
46639575,Condo in Chicago ,4.6, 2 bedrooms , 1 bath,41.91586,-87.67329,Entire home/apt,91,2,33,8/5/2023,1,2,356,8,R23000095757,  Register,
46641653,Rental unit in Chicago ,5.0, 3 bedrooms , 1 bath,41.90294,-87.67646,Entire home/apt,167,2,93,8/22/2023,3,24,340,35,R20000059753,  Register,
46680898,Home in Chicago ,5.0, 1 bedroom , 1 private bath,41.93883,-87.78852,Private room,74,1,56,8/19/2023,2,6,360,15,R20000058899,  Register,
46725082,Rental unit in Chicago ,4.6, 3 bedrooms , 1 bath,41.76047,-87.59092,Entire home/apt,112,3,80,8/7/2023,2,1,173,21,R23000108028,  Register,
46744290,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.8945286,-87.6334052,Entire home/apt,147,32,0,8/7/2023,,645,254,0,32+days Listing,  Register,
46744938,Rental unit in Chicago , , 2 beds , 2 baths,41.93435,-87.70474,Entire home/apt,150,30,0,8/7/2023,,2,13,0,R19000051593,  Register,
46757419,Home in Chicago ,4.9, 4 bedrooms , 2 baths,41.79910424,-87.77937042,Entire home/apt,139,5,8,9/6/2023,2,1,155,8,R22000094053,  Register,
46758768,Condo in Chicago ,4.9, 1 bedroom , 1 bath,41.88735,-87.63402,Entire home/apt,250,32,38,10/17/2021,1,1,88,0,City registration pending,Not Registers,
46795888,Home in Chicago ,4.3, 3 bedrooms , 2 baths,41.89268,-87.67979,Entire home/apt,196,2,32,8/7/2023,1,3,228,16,R19000046918,  Register,
46810804,Home in Chicago ,0.00, 5 beds , 3.5 baths,41.89483,-87.71087,Entire home/apt,420,32,0,8/7/2023,,1,0,0,City registration pending,Not Registers,
46816683,Bungalow in Chicago ,4.6, 1 bedroom , 1 shared bath,41.75497,-87.58308,Private room,31,32,10,8/1/2022,0,11,90,0,R19000048101,  Register,
46838034,Condo in Chicago ,5.0, 3 bedrooms , 2 baths,41.89633,-87.63775,Entire home/apt,549,2,85,9/4/2023,3,1,241,24,R21000060503,  Register,
46858608,Condo in Chicago , , 2 beds , 2 baths,41.96185,-87.65439,Entire home/apt,109,32,1,1/4/2021,0,1,0,0,City registration pending,Not Registers,
46874139,Rental unit in Chicago ,4.7, 3 bedrooms , 1 bath,42.01208,-87.68072,Entire home/apt,85,32,30,5/31/2023,1,2,189,5,R22000090693,  Register,
46915572,Bed and breakfast in Chicago ,4.8, 1 bedroom , 1 private bath,41.94507,-87.64893,Private room,59,1,264,9/3/2023,8,10,47,96,2738085,  Register,
46918814,Condo in Chicago ,4.7, 1 bedroom , 1 bath,41.891336,-87.679605,Entire home/apt,91,32,43,7/30/2023,1,3,312,2,City registration pending,Not Registers,
46920112,Rental unit in Chicago ,4.8, 2 bedrooms , 1 bath,41.94669,-87.65532,Entire home/apt,201,1,67,8/27/2023,2,2,179,20,R17000013305,  Register,
46920402,Rental unit in Chicago ,4.9, 1 bedroom , 1 bath,41.9468864,-87.6649941,Entire home/apt,134,3,54,8/28/2023,4,15,349,41,R22000085135,  Register,
46921387,Rental unit in Chicago ,4.6, 1 bedroom , 1 bath,41.88453,-87.63541,Entire home/apt,193,3,96,9/3/2023,3,2,148,28,R21000060505,  Register,
46925854,Rental unit in Chicago ,4.9, Studio , 1 bath,41.94124,-87.73253,Entire home/apt,70,32,34,8/5/2023,1,3,85,4,City registration pending,Not Registers,
46940257,Boutique hotel in Chicago ,4.8, 1 bedroom , 1 private bath,41.892208,-87.627495,Private room,229,1,96,7/23/2023,3,7,94,15,2205899,  Register,
46941176,Rental unit in Chicago ,5.0, 2 bedrooms , 1 bath,41.92918,-87.70099,Entire home/apt,120,1,167,9/3/2023,5,2,329,65,R23000096359,  Register,
46944409,Townhouse in Chicago ,5.0, 4 bedrooms , 3.5 baths,41.89525,-87.65417,Entire home/apt,1038,1,41,9/3/2023,1,4,346,13,R21000063840,  Register,
46947744,Condo in Chicago ,1.0, 1 bed , 1 bath,41.89621,-87.62775,Entire home/apt,120,32,0,9/3/2023,,19,0,0,City registration pending,Not Registers,
46984326,Guesthouse in Chicago ,5.0, 2 bedrooms , 1 bath,41.90138,-87.67707,Entire home/apt,267,2,68,9/5/2023,2,1,230,21,R21000063501,  Register,
47003330,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.90422,-87.72477,Entire home/apt,125,60,1,8/13/2023,1,2,92,1,City registration pending,Not Registers,
47003905,Loft in Chicago , , 2 beds , 2 baths,41.88176,-87.65969,Entire home/apt,300,32,0,8/13/2023,,1,365,0,City registration pending,Not Registers,
47006485,Guest suite in Chicago ,4.9, 2 bedrooms , 2 baths,41.90431,-87.64201,Entire home/apt,400,3,10,9/3/2022,0,2,0,0,R20000060224,  Register,
47022467,Rental unit in Chicago ,4.5, 1 bedroom , 1 bath,41.8859198,-87.6440705,Entire home/apt,110,32,4,7/1/2023,0,645,360,2,32+days Listing,  Register,
47022489,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.8859198,-87.6440705,Entire home/apt,118,32,1,7/31/2023,1,645,284,1,32+days Listing,  Register,
47028932,Rental unit in Chicago ,4.6, 2 bedrooms , 1 bath,41.92874,-87.66016,Entire home/apt,400,180,11,6/26/2022,0,1,358,0,City registration pending,Not Registers,
47052817,Boutique hotel in Chicago ,4.8, 1 bedroom , 1 private bath,41.89141,-87.62828,Private room,229,1,89,8/26/2023,3,7,95,14,2205899,  Register,
47053557,Boutique hotel in Chicago ,4.8, 1 bedroom , 1 private bath,41.892208,-87.627495,Private room,279,1,51,7/17/2023,2,7,97,11,2205899,  Register,
47054084,Boutique hotel in Chicago ,4.6, 1 bedroom , 1 private bath,41.892208,-87.627495,Private room,329,1,26,6/4/2023,1,7,97,4,2205899,  Register,
47054253,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.84894,-87.68243,Private room,91,32,2,9/20/2021,0,1,365,0,R21000060547,  Register,
47055915,Rental unit in Chicago ,4.8, 1 bedroom , 1 bath,41.91709,-87.65408,Entire home/apt,144,2,45,9/4/2023,1,1,347,20,R21000060840,  Register,
47078640,Home in Chicago ,4.9, 2 bedrooms , 1 bath,41.92073,-87.71874,Entire home/apt,171,2,54,9/4/2023,2,2,97,19,R21000060537,  Register,
47091068,Rental unit in Chicago ,4.4, 2 bedrooms , 1 bath,41.93168971,-87.65909262,Entire home/apt,165,2,63,9/2/2023,2,57,325,26,R20000057888,  Register,
47091102,Rental unit in Chicago ,4.1, 2 bedrooms , 2 baths,41.79491,-87.58446,Entire home/apt,187,2,57,9/8/2023,2,57,330,19,R19000043852,  Register,
47094733,Rental unit in Chicago ,4.6, 3 bedrooms , 2 baths,41.88624,-87.63543,Entire home/apt,277,32,71,7/16/2023,2,2,100,1,R21000060505,  Register,
